date,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,OT
2007/12/30 0:00,0.426,0.066,243.25,1.8,0,0,0
2007/12/30 2:00,0.496,0.046,246.36,2,0,0,0
2007/12/30 4:00,0.308,0.09,247.3,1.2,0,0,0
2007/12/30 6:00,1.592,0.338,245.11,6.6,0,1,19
2007/12/30 8:00,0.354,0.118,244.09,1.6,0,0,0
2007/12/30 10:00,1.318,0,243.07,5.4,0,0,18
2007/12/30 12:00,0.282,0,240.76,1.2,0,0,0
2007/12/30 14:00,4.824,0.198,240.78,20.2,1,37,18
2007/12/30 16:00,1.772,0.38,243.06,7.4,0,0,18
2007/12/30 18:00,3.666,0.064,234.16,15.6,0,0,17
2007/12/30 20:00,2.216,0.23,237.49,9.4,0,0,18
2007/12/30 22:00,2.552,0.076,236.39,10.8,1,0,17
2007/12/31 0:00,0.426,0.218,242.56,2,0,2,0
2007/12/31 2:00,0.308,0.102,245.15,1.2,0,0,0
2007/12/31 4:00,0.408,0.232,243.09,1.8,0,0,0
2007/12/31 6:00,0.324,0.112,248.02,1.4,0,0,0
2007/12/31 8:00,0.23,0,243.72,1,0,0,0
2007/12/31 10:00,1.364,0.248,237.49,5.8,0,2,0
2007/12/31 12:00,4.21,0,235.38,17.8,0,35,17
2007/12/31 14:00,1.598,0.068,244.63,6.4,0,3,19
2007/12/31 16:00,1.772,0,242.62,7.2,0,0,18
2007/12/31 18:00,2.556,0.106,238.07,10.8,0,0,17
2007/12/31 20:00,2.684,0.088,237.06,11.2,0,0,17
2007/12/31 22:00,1.518,0,238.08,6.2,0,0,17
2008/1/1 0:00,1.62,0.07,241.25,6.6,0,0,18
2008/1/1 2:00,1.678,0.112,243.42,6.8,0,0,18
2008/1/1 4:00,2.404,0,240.88,9.8,0,0,17
2008/1/1 6:00,2.432,0.084,240.49,10,0,2,17
2008/1/1 8:00,1.454,0.206,241.32,6,0,0,0
2008/1/1 10:00,1.1,0,241.55,5.2,0,0,0
2008/1/1 12:00,2.306,0,242.16,9.4,2,2,18
2008/1/1 14:00,3.022,0.34,240.34,12.6,0,15,18
2008/1/1 16:00,0.392,0.098,245.35,1.8,0,0,0
2008/1/1 18:00,3.834,0,236.89,17,0,0,0
2008/1/1 20:00,3.454,0.384,237.84,14.6,0,1,18
2008/1/1 22:00,0.878,0.114,240.03,3.6,1,0,0
2008/1/2 0:00,0.33,0,245.87,1.4,0,0,0
2008/1/2 2:00,0.286,0,243.52,1.2,0,0,0
2008/1/2 4:00,0.288,0,244.59,1.2,0,0,0
2008/1/2 6:00,0.374,0.1,247.22,1.6,0,0,0
2008/1/2 8:00,2.202,0.106,239.8,9.2,0,0,18
2008/1/2 10:00,1.668,0,239.23,7,0,0,18
2008/1/2 12:00,1.342,0,240.32,5.6,0,0,18
2008/1/2 14:00,1.458,0.106,241.86,6,0,0,18
2008/1/2 16:00,0.388,0.092,245.71,1.6,0,0,0
2008/1/2 18:00,0.612,0,239.86,2.6,0,0,0
2008/1/2 20:00,0.53,0.092,241.23,2.2,0,1,0
2008/1/2 22:00,1.88,0,237.52,7.8,0,0,0
2008/1/3 0:00,0.696,0.136,244.75,2.8,0,4,0
2008/1/3 2:00,0.388,0.13,246.86,1.8,0,2,0
2008/1/3 4:00,0.394,0.126,250.2,1.8,0,0,0
2008/1/3 6:00,0.42,0.142,246.4,1.8,0,1,0
2008/1/3 8:00,1.566,0.072,240.29,6.4,0,0,17
2008/1/3 10:00,0.552,0,240.51,2.2,0,0,0
2008/1/3 12:00,1.96,0.058,241.61,8,0,0,18
2008/1/3 14:00,0.322,0.106,245.98,1.4,0,0,0
2008/1/3 16:00,0.9,0,247.41,3.6,0,0,0
2008/1/3 18:00,3.148,0.19,236.87,13.2,0,2,17
2008/1/3 20:00,2.138,0,237.01,9,0,0,17
2008/1/3 22:00,0.366,0.11,241.75,1.6,0,0,0
2008/1/4 0:00,0.33,0.132,245.89,1.4,0,0,0
2008/1/4 2:00,0.236,0,246.13,1,0,0,0
2008/1/4 4:00,0.308,0.094,244.93,1.2,0,0,0
2008/1/4 6:00,0.342,0.132,246.51,1.4,0,0,0
2008/1/4 8:00,2.8,0.084,238.71,12,0,2,18
2008/1/4 10:00,1.948,0.258,239.11,8.2,0,4,17
2008/1/4 12:00,0.892,0.108,242.46,3.8,0,0,0
2008/1/4 14:00,1.554,0,241.63,6.4,0,1,18
2008/1/4 16:00,4.07,0.5,242.9,17,0,1,18
2008/1/4 18:00,2.288,0.226,237.89,9.6,0,3,18
2008/1/4 20:00,1.612,0.324,237.18,6.8,0,1,0
2008/1/4 22:00,3.44,0,237.67,14.4,38,0,0
2008/1/5 0:00,0.312,0,244.37,1.2,0,0,0
2008/1/5 2:00,0.336,0.12,243.92,1.4,0,0,0
2008/1/5 4:00,1.32,0,242.76,5.4,0,0,18
2008/1/5 6:00,0.238,0,242.19,1,0,0,0
2008/1/5 8:00,2.178,0.244,240.58,10.8,0,1,0
2008/1/5 10:00,1.37,0,236.48,5.8,0,0,17
2008/1/5 12:00,1.568,0,237.73,6.6,0,0,18
2008/1/5 14:00,1.722,0.092,240.62,7.2,1,0,18
2008/1/5 16:00,1.654,0.19,238.74,7,0,0,17
2008/1/5 18:00,3.052,0.084,231.92,13.2,0,2,0
2008/1/5 20:00,5.258,0.136,232.24,22.6,36,0,17
2008/1/5 22:00,1.638,0,238.02,7,0,0,17
2008/1/6 0:00,1.614,0.078,241.51,6.6,0,0,18
2008/1/6 2:00,0.404,0.212,243.25,1.8,0,0,0
2008/1/6 4:00,0.23,0,243.82,1,0,0,0
2008/1/6 6:00,0.24,0,245.59,1,0,0,0
2008/1/6 8:00,0.326,0.094,240.41,1.4,0,0,0
2008/1/6 10:00,1.92,0,239.11,8,0,0,0
2008/1/6 12:00,0.71,0.242,238.45,3.2,0,0,0
2008/1/6 14:00,3.64,0.16,235.79,15.4,37,0,17
2008/1/6 16:00,0.43,0.212,241.76,2,0,1,0
2008/1/6 18:00,2.028,0.074,235.38,8.6,0,17,0
2008/1/6 20:00,3.054,0.37,233.03,13.2,1,2,17
2008/1/6 22:00,1.248,0.064,233.72,5.4,0,0,0
2008/1/7 0:00,0.242,0.05,241.6,1,0,0,0
2008/1/7 2:00,0.318,0.06,244.63,1.2,0,0,0
2008/1/7 4:00,0.43,0.19,242.52,1.8,0,0,0
2008/1/7 6:00,0.25,0.05,242.29,1,0,0,0
2008/1/7 8:00,4.594,0.088,236.64,20,0,0,17
2008/1/7 10:00,1.384,0.082,241.86,5.6,0,1,18
2008/1/7 12:00,1.312,0,242.95,5.4,0,0,18
2008/1/7 14:00,0.324,0.118,245.09,1.4,0,0,0
2008/1/7 16:00,0.218,0,240.97,0.8,0,0,0
2008/1/7 18:00,0.632,0.058,238.24,2.6,0,0,0
2008/1/7 20:00,3.838,0.35,233.94,16.6,0,0,16
2008/1/7 22:00,1.7,0.2,238.22,7.2,0,1,0
2008/1/8 0:00,1.326,0.05,244.22,5.4,0,0,18
2008/1/8 2:00,0.224,0,244.12,1,0,0,0
2008/1/8 4:00,0.324,0.102,244.81,1.4,0,0,0
2008/1/8 6:00,0.228,0,242.54,1,0,0,0
2008/1/8 8:00,1.526,0.056,236.13,6.4,0,0,17
2008/1/8 10:00,0.402,0.226,242.01,1.8,0,1,0
2008/1/8 12:00,3.486,0.164,238.98,14.6,39,1,0
2008/1/8 14:00,2.258,0.206,240.85,10,0,10,17
2008/1/8 16:00,1.49,0.088,245.41,6,0,2,18
2008/1/8 18:00,0.654,0.09,240.01,2.8,0,0,0
2008/1/8 20:00,1.518,0.054,239.49,6.4,0,0,0
2008/1/8 22:00,3.818,0,236.94,16,0,0,18
2008/1/9 0:00,0.62,0.092,241.62,2.6,0,0,0
2008/1/9 2:00,0.336,0.104,244.13,1.4,0,0,0
2008/1/9 4:00,0.224,0,243.74,1,0,0,0
2008/1/9 6:00,1.478,0.184,243.33,6,0,2,18
2008/1/9 8:00,2.218,0.352,238.27,9.4,0,0,17
2008/1/9 10:00,1.288,0,240.07,5.2,0,0,18
2008/1/9 12:00,1.532,0.146,239.89,6.4,0,0,18
2008/1/9 14:00,0.332,0.12,246.62,1.4,0,0,0
2008/1/9 16:00,0.308,0.098,244.47,1.2,0,1,0
2008/1/9 18:00,0.214,0,238.22,0.8,0,0,0
2008/1/9 20:00,2.384,0.056,236.81,10,0,0,17
2008/1/9 22:00,3.734,0.148,238.46,15.6,0,0,17
2008/1/10 0:00,0.404,0,244.65,1.8,0,0,0
2008/1/10 2:00,0.402,0,245.21,1.8,0,0,0
2008/1/10 4:00,0.582,0.222,243.84,2.6,0,1,0
2008/1/10 6:00,0.406,0,243.67,1.8,0,0,0
2008/1/10 8:00,2.79,0.066,237.21,11.8,0,0,17
2008/1/10 10:00,1.544,0.074,239.02,6.4,0,0,18
2008/1/10 12:00,1.528,0.046,240.25,6.4,0,0,17
2008/1/10 14:00,1.564,0.074,242.89,6.4,0,1,18
2008/1/10 16:00,1.032,0.1,247.08,4.2,0,0,0
2008/1/10 18:00,0.836,0.14,239.43,3.6,0,0,0
2008/1/10 20:00,1.682,0.058,236.55,7,0,0,0
2008/1/10 22:00,3.546,0.134,236.8,15,37,0,0
2008/1/11 0:00,0.33,0.12,246.91,1.4,0,0,0
2008/1/11 2:00,0.408,0.188,245.3,1.8,0,0,0
2008/1/11 4:00,0.314,0.1,245,1.4,0,1,0
2008/1/11 6:00,0.232,0,243.3,1,0,0,0
2008/1/11 8:00,1.908,0.114,239.57,7.8,0,0,18
2008/1/11 10:00,1.582,0.088,238.95,6.6,0,0,18
2008/1/11 12:00,1.682,0,236.89,7,0,0,18
2008/1/11 14:00,0.55,0.048,241.27,2.2,0,0,0
2008/1/11 16:00,0.736,0.204,240.76,3,0,2,0
2008/1/11 18:00,1.224,0.05,237.2,5,0,0,0
2008/1/11 20:00,1.73,0.07,236.28,7.4,0,0,0
2008/1/11 22:00,3.066,0.054,236.24,13,0,0,17
2008/1/12 0:00,1.22,0.082,244.73,5,1,0,0
2008/1/12 2:00,0.566,0.166,244.79,2.6,0,1,0
2008/1/12 4:00,0.392,0.048,244.05,1.8,0,0,0
2008/1/12 6:00,0.506,0.092,244.96,2.2,0,0,0
2008/1/12 8:00,3.216,0.076,238.5,13.4,0,0,17
2008/1/12 10:00,1.432,0.056,238.48,6,0,0,17
2008/1/12 12:00,1.666,0.096,240.08,7,0,0,18
2008/1/12 14:00,0.562,0.212,240.69,2.6,0,2,0
2008/1/12 16:00,1.552,0.078,240.17,6.4,0,0,17
2008/1/12 18:00,3.398,0.51,233.67,15.4,20,1,0
2008/1/12 20:00,4.95,0.238,229.37,21.6,35,1,16
2008/1/12 22:00,3.36,0.13,236.31,14.2,2,0,17
2008/1/13 0:00,4.36,0.056,240.46,18,0,0,18
2008/1/13 2:00,4.838,0.048,240.7,20,38,0,18
2008/1/13 4:00,2.44,0.072,241.99,10,0,1,18
2008/1/13 6:00,1.294,0,242.53,5.2,0,0,0
2008/1/13 8:00,0.82,0.092,241.3,4,0,0,0
2008/1/13 10:00,3.002,0.202,238.23,12.6,0,0,0
2008/1/13 12:00,2.788,0.382,232.36,12,36,0,0
2008/1/13 14:00,3.51,0.316,239.51,15.2,30,0,18
2008/1/13 16:00,0.566,0.224,242.42,2.6,0,2,0
2008/1/13 18:00,2.588,0.066,236.1,11,0,0,0
2008/1/13 20:00,4.062,0.178,233.07,17.4,0,0,16
2008/1/13 22:00,0.946,0.206,239.37,4,0,0,0
2008/1/14 0:00,0.224,0,244,1,0,0,0
2008/1/14 2:00,0.31,0.09,246.75,1.2,0,1,0
2008/1/14 4:00,1.436,0.09,245.39,5.8,0,0,18
2008/1/14 6:00,0.306,0.062,243.32,1.2,0,0,0
2008/1/14 8:00,1.612,0.056,237.62,6.8,0,0,17
2008/1/14 10:00,1.644,0.07,238.11,7,0,0,17
2008/1/14 12:00,1.582,0.102,240.8,6.6,0,1,18
2008/1/14 14:00,1.556,0.084,241.22,6.4,0,0,18
2008/1/14 16:00,0.462,0.078,241.64,2.2,0,1,0
2008/1/14 18:00,0.734,0.052,238.53,3.2,0,0,0
2008/1/14 20:00,1.184,0.212,235.75,5,0,0,0
2008/1/14 22:00,3.5,0.132,234.92,14.8,43,0,0
2008/1/15 0:00,1.432,0.048,243.03,5.8,0,0,18
2008/1/15 2:00,0.528,0.238,245.39,2.4,0,1,0
2008/1/15 4:00,0.418,0.068,243.85,2,0,0,0
2008/1/15 6:00,0.446,0.098,243.42,2,0,0,0
2008/1/15 8:00,2.828,0,237.19,12,0,0,18
2008/1/15 10:00,1.4,0.052,241.58,5.8,0,0,18
2008/1/15 12:00,3.136,0.4,238.13,13.4,0,2,17
2008/1/15 14:00,3.486,0.108,240.73,14.6,0,23,18
2008/1/15 16:00,2.102,0.074,241.5,8.6,0,0,18
2008/1/15 18:00,3.13,0.054,237.76,13.2,0,2,18
2008/1/15 20:00,2.058,0.118,235.66,8.8,0,0,0
2008/1/15 22:00,3.782,0.084,235.84,16.2,0,0,17
2008/1/16 0:00,0.47,0.076,245.79,2.2,0,0,0
2008/1/16 2:00,0.492,0.104,245.07,2.2,0,0,0
2008/1/16 4:00,0.474,0.088,244.32,2.2,0,1,0
2008/1/16 6:00,0.408,0,247.18,1.8,0,0,0
2008/1/16 8:00,2.31,0.196,235.66,10,0,0,17
2008/1/16 10:00,1.506,0,238.24,6.4,0,0,17
2008/1/16 12:00,1.508,0.072,238.63,6.4,0,2,17
2008/1/16 14:00,4.01,0.242,239.47,16.8,0,37,17
2008/1/16 16:00,0.682,0,244.32,3,1,0,0
2008/1/16 18:00,0.956,0.058,237.23,4.2,0,0,0
2008/1/16 20:00,2.26,0.06,234.25,9.6,0,0,0
2008/1/16 22:00,2.868,0,235.19,12.2,0,0,17
2008/1/17 0:00,0.332,0,245.17,1.4,0,0,0
2008/1/17 2:00,0.316,0.054,243.09,1.4,0,0,0
2008/1/17 4:00,0.5,0.208,244,2.2,0,1,0
2008/1/17 6:00,1.47,0,243.07,6,0,0,18
2008/1/17 8:00,2.636,0.052,238.42,11,0,0,18
2008/1/17 10:00,1.46,0.048,238.75,6,0,0,17
2008/1/17 12:00,1.46,0,242.11,6,0,0,18
2008/1/17 14:00,0.472,0.058,244.66,2.2,0,1,0
2008/1/17 16:00,0.412,0,245.71,2,0,0,0
2008/1/17 18:00,0.846,0.174,239.09,3.6,0,0,0
2008/1/17 20:00,2.012,0.074,239.05,8.4,0,0,18
2008/1/17 22:00,1.198,0,236.05,5.2,0,0,0
2008/1/18 0:00,0.512,0.216,243.95,2.4,0,2,0
2008/1/18 2:00,0.328,0.05,243.15,1.6,0,0,0
2008/1/18 4:00,0.396,0.066,241.81,1.8,0,1,0
2008/1/18 6:00,0.434,0.078,241.09,2,0,0,0
2008/1/18 8:00,3.728,0.052,236.84,15.6,0,0,18
2008/1/18 10:00,1.356,0.052,236.78,5.8,0,0,17
2008/1/18 12:00,1.468,0.076,238.04,6.2,0,0,18
2008/1/18 14:00,2.034,0.078,244.22,8.4,0,1,19
2008/1/18 16:00,1.432,0,240.96,6,0,0,18
2008/1/18 18:00,2.65,0.168,236.46,11.2,0,0,18
2008/1/18 20:00,3.074,0,233.32,13.2,0,3,17
2008/1/18 22:00,1.538,0.06,235.75,6.6,0,0,0
2008/1/19 0:00,0.232,0,245.91,1,0,0,0
2008/1/19 2:00,0.316,0.102,244.29,1.4,0,2,0
2008/1/19 4:00,0.352,0.136,244.27,1.6,0,0,0
2008/1/19 6:00,0.312,0.08,243.51,1.2,0,0,0
2008/1/19 8:00,1.34,0.076,238.39,5.6,0,1,0
2008/1/19 10:00,3.582,0.222,236.15,15.2,0,37,17
2008/1/19 12:00,0.268,0,238.96,1.2,0,0,0
2008/1/19 14:00,1.446,0.08,242.63,5.8,1,0,18
2008/1/19 16:00,0.374,0.192,240.35,1.6,0,1,0
2008/1/19 18:00,3.492,0,234.3,14.8,0,0,17
2008/1/19 20:00,3.334,0.234,235.16,14.2,0,0,17
2008/1/19 22:00,0.598,0.118,237.1,2.6,0,2,0
2008/1/20 0:00,1.138,0,240.09,4.6,0,0,0
2008/1/20 2:00,0.316,0.078,242.74,1.4,0,0,0
2008/1/20 4:00,0.314,0.106,245.31,1.4,0,1,0
2008/1/20 6:00,0.346,0.114,244.01,1.4,0,0,0
2008/1/20 8:00,0.302,0.068,240.27,1.2,0,0,0
2008/1/20 10:00,0.47,0.08,238.88,2.2,0,2,0
2008/1/20 12:00,1.342,0,237.56,5.6,0,0,18
2008/1/20 14:00,1.856,0.108,241.34,7.6,0,0,18
2008/1/20 16:00,1.178,0.204,239.82,5,0,1,0
2008/1/20 18:00,1.834,0.046,235.11,7.8,0,0,0
2008/1/20 20:00,5.02,0,230.66,21.8,35,0,17
2008/1/20 22:00,1.796,0,237.12,7.6,0,0,0
2008/1/21 0:00,0.428,0.114,242.86,2,0,0,0
2008/1/21 2:00,0.332,0,242.92,1.6,0,0,0
2008/1/21 4:00,0.406,0.082,242.5,1.8,0,0,0
2008/1/21 6:00,0.428,0.102,239.91,2,0,0,0
2008/1/21 8:00,1.716,0,241.52,7,0,0,18
2008/1/21 10:00,1.602,0.086,239.27,6.8,0,0,18
2008/1/21 12:00,1.532,0.084,235.94,6.6,0,0,17
2008/1/21 14:00,1.392,0,240.17,5.8,0,0,17
2008/1/21 16:00,0.41,0.098,243.69,1.8,0,0,0
2008/1/21 18:00,1.486,0.21,238.58,6.2,0,2,0
2008/1/21 20:00,2.728,0.046,235.15,11.6,0,0,0
2008/1/21 22:00,2.654,0.218,236.92,11.2,0,0,0
2008/1/22 0:00,0.412,0.084,243.67,1.8,0,1,0
2008/1/22 2:00,0.424,0.102,245.73,1.8,0,0,0
2008/1/22 4:00,0.398,0.068,245.26,1.8,0,0,0
2008/1/22 6:00,0.41,0.074,243.14,1.8,0,0,0
2008/1/22 8:00,4.69,0.064,234.4,20,36,0,16
2008/1/22 10:00,0.48,0.19,241.86,2.2,0,2,0
2008/1/22 12:00,3.79,0.064,238.63,15.8,0,35,18
2008/1/22 14:00,3.868,0,237.53,16.2,0,38,18
2008/1/22 16:00,1.638,0.082,240.18,6.8,0,2,18
2008/1/22 18:00,0.796,0.188,240.84,3.4,0,2,0
2008/1/22 20:00,3.728,0,234.05,16,37,1,0
2008/1/22 22:00,3.442,0.138,237.26,14.8,0,17,17
2008/1/23 0:00,0.54,0.236,243.92,2.6,0,2,0
2008/1/23 2:00,0.448,0.074,242.13,2.2,0,0,0
2008/1/23 4:00,0.368,0,241.54,1.8,0,0,0
2008/1/23 6:00,0.508,0.098,242.04,2.4,0,0,0
2008/1/23 8:00,2.146,0.062,240.53,9,0,0,18
2008/1/23 10:00,1.462,0.076,237.96,6.2,0,0,18
2008/1/23 12:00,1.384,0.048,240,5.8,0,0,18
2008/1/23 14:00,1.486,0.062,242.97,6,0,0,18
2008/1/23 16:00,2.14,0.108,243.11,9.6,9,0,18
2008/1/23 18:00,0.314,0,238.34,1.4,0,0,0
2008/1/23 20:00,0.718,0.074,238.44,3,0,0,0
2008/1/23 22:00,1.434,0,237.5,6,0,0,17
2008/1/24 0:00,0.238,0,243.96,1,0,0,0
2008/1/24 2:00,0.404,0.202,243.5,1.8,0,0,0
2008/1/24 4:00,0.224,0,244.85,1,0,0,0
2008/1/24 6:00,1.308,0.052,241.91,5.4,0,0,17
2008/1/24 8:00,2.24,0.176,235.62,9.6,0,0,18
2008/1/24 10:00,1.324,0,239.11,5.6,0,0,17
2008/1/24 12:00,0.326,0,241.28,1.6,0,0,0
2008/1/24 14:00,0.468,0.222,244.15,2.2,0,0,0
2008/1/24 16:00,0.46,0,243.91,2.2,0,0,0
2008/1/24 18:00,1.62,0,233.69,7,0,0,0
2008/1/24 20:00,1.586,0.076,237.09,6.8,0,0,0
2008/1/24 22:00,3.5,0,234.96,14.8,36,0,0
2008/1/25 0:00,1.296,0.066,242.66,5.4,0,0,0
2008/1/25 2:00,1.464,0.054,242.14,6,0,0,0
2008/1/25 4:00,0.322,0.048,243.2,1.4,0,0,0
2008/1/25 6:00,0.428,0.088,242.61,1.8,0,0,0
2008/1/25 8:00,2.098,0.05,238.76,8.8,0,0,18
2008/1/25 10:00,1.426,0.052,237.33,6,0,0,17
2008/1/25 12:00,0.962,0.086,243.48,5.6,0,7,0
2008/1/25 14:00,3.804,0,240,15.8,0,36,17
2008/1/25 16:00,1.506,0.056,240.7,6.2,0,0,17
2008/1/25 18:00,0.954,0.062,239.7,4,0,0,0
2008/1/25 20:00,1.588,0.082,236.9,6.8,0,0,0
2008/1/25 22:00,2.152,0.172,241.38,9,0,0,0
2008/1/26 0:00,0.482,0,245.81,2.2,0,0,0
2008/1/26 2:00,0.338,0,245.05,1.6,0,0,0
2008/1/26 4:00,0.438,0.1,243.85,2,0,0,0
2008/1/26 6:00,0.336,0,244.36,1.6,0,0,0
2008/1/26 8:00,1.21,0.122,240.3,5,0,0,0
2008/1/26 10:00,1.512,0,241.73,6.2,2,0,18
2008/1/26 12:00,1.928,0.346,239.23,8.2,0,1,18
2008/1/26 14:00,1.906,0.064,239.93,8,0,0,18
2008/1/26 16:00,1.856,0.07,240.78,7.8,0,0,18
2008/1/26 18:00,2.232,0.34,233.82,9.6,0,1,17
2008/1/26 20:00,4.312,0.34,234.17,18.4,0,0,16
2008/1/26 22:00,2.74,0.108,236.13,11.6,0,0,17
2008/1/27 0:00,2.36,0.052,242.51,9.8,0,0,0
2008/1/27 2:00,0.532,0.074,244.18,2.2,0,0,0
2008/1/27 4:00,0.432,0.062,243.38,1.8,0,0,0
2008/1/27 6:00,0.418,0.234,243.18,2,0,2,0
2008/1/27 8:00,0.768,0.07,243.39,3,0,0,0
2008/1/27 10:00,0.338,0.112,243.92,1.4,0,0,0
2008/1/27 12:00,1.418,0.058,240.83,5.8,0,0,18
2008/1/27 14:00,3.832,0.15,242.23,15.8,0,38,18
2008/1/27 16:00,0.336,0.054,243.64,1.4,0,0,0
2008/1/27 18:00,1.482,0.132,237.11,6.4,0,2,0
2008/1/27 20:00,3.81,0,233.42,16.4,0,0,17
2008/1/27 22:00,4.082,0.048,236.4,17.2,37,1,0
2008/1/28 0:00,0.992,0.058,242.65,4.2,0,2,0
2008/1/28 2:00,0.906,0.056,242.62,3.8,0,0,0
2008/1/28 4:00,1.52,0.092,242.19,6.2,0,0,18
2008/1/28 6:00,0.338,0,246.99,1.4,0,0,0
2008/1/28 8:00,1.876,0.062,239.18,7.8,0,0,17
2008/1/28 10:00,2.838,0.176,236.2,12,0,2,17
2008/1/28 12:00,2.816,0.06,236.73,11.8,0,0,17
2008/1/28 14:00,1.692,0.082,242.54,7,0,0,18
2008/1/28 16:00,1.428,0.048,244.59,5.8,0,0,19
2008/1/28 18:00,0.376,0.048,239.79,1.8,0,0,0
2008/1/28 20:00,2.5,0.224,236.84,11.2,0,2,0
2008/1/28 22:00,1.554,0.268,241.83,6.6,2,0,0
2008/1/29 0:00,2.074,0,243.59,8.6,0,0,18
2008/1/29 2:00,0.926,0.046,243.73,3.8,0,0,0
2008/1/29 4:00,0.436,0.102,244.98,2,0,0,0
2008/1/29 6:00,1.572,0,244.15,6.4,0,0,18
2008/1/29 8:00,2.22,0.05,236.12,9.4,0,0,18
2008/1/29 10:00,2.794,0.076,239.56,11.6,0,0,18
2008/1/29 12:00,2.07,0.066,240.08,8.6,0,0,18
2008/1/29 14:00,3.386,0.228,239.07,14.8,0,21,18
2008/1/29 16:00,1.622,0.066,243.79,6.6,0,0,18
2008/1/29 18:00,0.656,0.194,242.9,3,0,0,0
2008/1/29 20:00,1.408,0,239.96,6,0,0,0
2008/1/29 22:00,4.114,0.072,237.03,17.4,0,0,18
2008/1/30 0:00,1.542,0,243.08,6.4,0,0,0
2008/1/30 2:00,1.196,0.092,245.18,5,0,0,0
2008/1/30 4:00,0.468,0.066,244.39,2.2,0,0,0
2008/1/30 6:00,0.402,0,245.24,1.8,0,0,0
2008/1/30 8:00,1.884,0.062,240.37,7.8,0,1,18
2008/1/30 10:00,1.714,0.274,238.12,7.2,0,0,17
2008/1/30 12:00,0.896,0.048,241.02,3.8,0,0,0
2008/1/30 14:00,0.428,0.106,244.26,1.8,0,0,0
2008/1/30 16:00,0.388,0,242.84,1.8,0,0,0
2008/1/30 18:00,0.502,0.196,240.47,2.2,0,0,0
2008/1/30 20:00,0.478,0.052,238.65,2,0,0,0
2008/1/30 22:00,0.53,0.146,238.44,2.4,0,0,0
2008/1/31 0:00,1.526,0,240.68,6.4,0,0,18
2008/1/31 2:00,0.496,0.212,243.65,2.2,0,0,0
2008/1/31 4:00,0.326,0,243.2,1.4,0,0,0
2008/1/31 6:00,0.336,0,244.4,1.6,0,0,0
2008/1/31 8:00,2.114,0,239.03,8.8,0,0,17
2008/1/31 10:00,1.542,0.056,238.33,6.4,0,0,17
2008/1/31 12:00,0.51,0.05,245.39,2.4,0,0,0
2008/1/31 14:00,0.504,0.084,242.91,2.4,0,0,0
2008/1/31 16:00,0.5,0.086,244.78,2.2,0,2,0
2008/1/31 18:00,1.842,0.058,242.44,7.6,0,0,18
2008/1/31 20:00,1.572,0.07,244.53,6.4,0,1,0
2008/1/31 22:00,2.814,0.046,234.51,12.2,5,0,17
2008/2/1 0:00,2.268,0.184,239.79,9.4,0,0,18
2008/2/1 2:00,0.426,0.116,245.68,1.8,0,0,0
2008/2/1 4:00,0.414,0.096,240.63,1.8,0,0,0
2008/2/1 6:00,0.51,0.238,244.4,2.4,0,1,0
2008/2/1 8:00,2.024,0.23,238.52,8.6,0,0,17
2008/2/1 10:00,0.414,0.086,237.73,1.8,0,0,0
2008/2/1 12:00,0.5,0.094,239.57,2.4,0,0,0
2008/2/1 14:00,1.302,0,242,5.4,0,0,18
2008/2/1 16:00,1.746,0.202,242.9,7.2,0,0,18
2008/2/1 18:00,0.474,0,239.97,2,0,0,0
2008/2/1 20:00,0.392,0.196,236.9,1.8,0,1,0
2008/2/1 22:00,1.016,0,238.82,4.2,0,0,0
2008/2/2 0:00,3.846,0.176,239.07,16,38,0,17
2008/2/2 2:00,0.232,0,246.08,1,0,0,0
2008/2/2 4:00,0.232,0,245.38,1,0,0,0
2008/2/2 6:00,0.234,0,244.2,1,0,0,0
2008/2/2 8:00,1.648,0.05,243.55,6.8,0,0,0
2008/2/2 10:00,1.492,0.18,239.46,6.2,0,0,18
2008/2/2 12:00,2.262,0,239.46,9.8,0,0,17
2008/2/2 14:00,1.648,0.216,239.76,7,0,1,18
2008/2/2 16:00,1.896,0.094,242.62,7.8,0,0,18
2008/2/2 18:00,2.598,0.24,235.72,11,0,1,18
2008/2/2 20:00,3.468,0.512,234.8,14.8,1,3,17
2008/2/2 22:00,3.528,0,238.53,14.8,0,0,17
2008/2/3 0:00,3.32,0.096,239.55,13.8,0,1,18
2008/2/3 2:00,3.576,0.058,239.84,14.8,38,0,17
2008/2/3 4:00,0.298,0.07,242.9,1.2,0,0,0
2008/2/3 6:00,0.232,0,241.89,1,0,0,0
2008/2/3 8:00,0.23,0,242.75,1,0,0,0
2008/2/3 10:00,1.32,0.056,237.99,5.4,0,0,18
2008/2/3 12:00,1.032,0.19,238.6,4.4,0,0,0
2008/2/3 14:00,4.134,0.094,239.41,17.2,38,1,18
2008/2/3 16:00,2.688,0.286,241.87,11.2,0,35,0
2008/2/3 18:00,1.354,0.08,234.42,5.8,0,0,0
2008/2/3 20:00,1.692,0,235.62,7.2,0,0,0
2008/2/3 22:00,1.656,0.102,235.06,7,0,0,0
2008/2/4 0:00,0.292,0.068,244.39,1.2,0,0,0
2008/2/4 2:00,0.226,0,245.23,1,0,0,0
2008/2/4 4:00,0.304,0.078,245.18,1.2,0,0,0
2008/2/4 6:00,0.35,0.116,246.79,1.4,0,0,0
