date,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,OT
2007-08-05 04:00:00,0.21,0.088,233.64,1.0,0,0,0
2007-08-05 18:00:00,0.196,0.13,237.36,1.0,0,0,0
2007-08-06 08:00:00,1.296,0.098,235.41,5.4,0,0,17
2007-08-06 22:00:00,0.226,0.102,233.01,1.0,0,0,0
2007-08-07 12:00:00,1.166,0.0,231.48,5.0,0,1,16
2007-08-08 02:00:00,1.168,0.074,231.84,5.0,0,0,17
2007-08-08 16:00:00,0.31,0.22,237.16,1.6,0,0,0
2007-08-09 06:00:00,0.102,0.0,233.46,0.4,0,0,0
2007-08-09 20:00:00,0.182,0.1,237.44,0.8,0,0,0
2007-08-10 10:00:00,4.228,0.194,229.8,18.6,0,48,16
2007-08-11 00:00:00,2.096,0.138,232.83,9.0,0,1,17
2007-08-11 14:00:00,1.126,0.0,235.32,4.8,0,0,17
2007-08-12 04:00:00,0.104,0.0,237.09,0.4,0,0,0
2007-08-12 18:00:00,0.194,0.124,239.08,1.0,0,0,0
2007-08-13 08:00:00,0.562,0.26,236.05,2.6,0,1,0
2007-08-13 22:00:00,0.104,0.0,238.32,0.4,0,0,0
2007-08-14 12:00:00,1.25,0.102,234.44,5.2,0,0,17
2007-08-15 02:00:00,1.232,0.094,236.99,5.2,0,0,17
2007-08-15 16:00:00,0.108,0.0,242.69,0.4,0,0,0
2007-08-16 06:00:00,0.104,0.0,239.68,0.4,0,0,0
2007-08-16 20:00:00,0.108,0.0,241.84,0.4,0,0,0
2007-08-17 10:00:00,1.25,0.116,238.99,5.2,0,0,17
2007-08-18 00:00:00,0.182,0.108,241.9,0.8,0,0,0
2007-08-18 14:00:00,0.214,0.136,241.82,1.0,0,0,0
2007-08-19 04:00:00,0.262,0.236,243.36,1.4,0,0,0
2007-08-19 18:00:00,2.094,0.252,239.73,9.0,0,27,0
2007-08-20 08:00:00,1.432,0.21,238.35,6.0,0,0,18
2007-08-20 22:00:00,0.338,0.15,242.76,1.6,0,0,0
2007-08-21 12:00:00,0.108,0.0,239.6,0.4,0,0,0
2007-08-22 02:00:00,0.232,0.134,240.29,1.2,0,0,0
2007-08-22 16:00:00,0.128,0.0,242.27,0.8,0,0,0
2007-08-23 06:00:00,0.108,0.0,240.17,0.4,0,0,0
2007-08-23 20:00:00,0.7,0.172,240.49,3.0,0,0,0
2007-08-24 10:00:00,1.332,0.096,237.21,5.6,0,1,17
2007-08-25 00:00:00,4.718,0.292,237.34,19.8,1,38,18
2007-08-25 14:00:00,1.702,0.2,236.22,7.2,0,0,17
2007-08-26 04:00:00,0.358,0.372,242.51,2.0,0,1,0
2007-08-26 18:00:00,0.31,0.18,238.78,1.4,0,1,0
2007-08-27 08:00:00,1.304,0.1,239.94,5.4,0,1,18
2007-08-27 22:00:00,3.662,0.346,237.57,15.4,38,0,0
2007-08-28 12:00:00,0.542,0.212,238.73,2.4,0,1,0
2007-08-29 02:00:00,0.114,0.0,241.04,0.4,0,0,0
2007-08-29 16:00:00,0.286,0.264,243.52,1.6,0,1,0
2007-08-30 06:00:00,0.108,0.0,240.25,0.4,0,0,0
2007-08-30 20:00:00,1.418,0.354,239.81,6.4,0,0,11
2007-08-31 10:00:00,1.262,0.112,239.91,5.2,0,0,18
2007-09-01 00:00:00,0.908,0.272,241.46,3.8,0,1,0
2007-09-01 14:00:00,0.39,0.34,240.9,2.0,0,1,0
2007-09-02 04:00:00,0.264,0.212,242.39,1.4,0,0,0
2007-09-02 18:00:00,1.838,0.086,237.24,7.8,0,0,17
2007-09-03 08:00:00,1.754,0.11,239.25,7.2,0,0,18
2007-09-03 22:00:00,1.384,0.254,238.07,5.8,0,1,0
2007-09-04 12:00:00,4.872,0.448,236.96,20.6,52,0,18
2007-09-05 02:00:00,0.254,0.098,239.0,1.2,0,1,0
2007-09-05 16:00:00,0.288,0.21,240.08,1.4,0,1,0
2007-09-06 06:00:00,0.224,0.112,240.79,1.0,0,0,0
2007-09-06 20:00:00,0.842,0.25,240.87,3.6,0,1,0
2007-09-07 10:00:00,1.19,0.0,234.12,5.0,0,0,16
2007-09-08 00:00:00,0.458,0.358,242.32,2.4,0,1,0
2007-09-08 14:00:00,0.226,0.07,237.67,1.0,0,0,0
2007-09-09 04:00:00,0.216,0.104,238.73,1.0,0,0,0
2007-09-09 18:00:00,0.57,0.24,241.33,2.8,0,1,0
2007-09-10 08:00:00,0.382,0.342,239.55,2.0,0,1,0
2007-09-10 22:00:00,2.71,0.0,235.32,11.4,0,0,17
2007-09-11 12:00:00,0.202,0.1,238.79,1.0,0,0,0
2007-09-12 02:00:00,1.386,0.238,241.53,5.8,0,1,18
2007-09-12 16:00:00,0.122,0.0,240.12,0.6,0,0,0
2007-09-13 06:00:00,0.286,0.226,240.83,1.4,0,1,0
2007-09-13 20:00:00,1.314,0.346,239.11,5.6,0,1,0
2007-09-14 10:00:00,1.188,0.06,232.52,5.0,0,0,17
2007-09-15 00:00:00,0.71,0.0,243.13,2.8,0,0,0
2007-09-15 14:00:00,0.354,0.06,240.91,1.6,0,0,0
2007-09-16 04:00:00,0.284,0.236,242.18,1.4,0,0,0
2007-09-16 18:00:00,2.11,0.294,236.84,9.0,0,1,17
2007-09-17 08:00:00,3.502,0.05,237.8,14.6,38,0,17
2007-09-17 22:00:00,4.48,0.268,232.42,19.2,42,0,16
2007-09-18 12:00:00,0.108,0.0,236.3,0.6,0,0,0
2007-09-19 02:00:00,0.182,0.092,240.76,0.8,0,1,0
2007-09-19 16:00:00,2.644,0.28,237.47,11.4,0,1,17
2007-09-20 06:00:00,0.282,0.222,240.25,1.4,0,2,0
2007-09-20 20:00:00,1.414,0.18,237.28,6.0,0,0,17
2007-09-21 10:00:00,1.214,0.054,237.09,5.0,0,0,17
2007-09-22 00:00:00,0.258,0.196,243.84,1.2,0,2,0
2007-09-22 14:00:00,1.48,0.196,238.02,6.2,1,1,17
2007-09-23 04:00:00,0.176,0.08,239.62,0.8,0,1,0
2007-09-23 18:00:00,0.662,0.394,240.26,3.2,0,1,0
2007-09-24 08:00:00,1.61,0.202,238.79,6.8,0,1,17
2007-09-24 22:00:00,0.576,0.0,238.79,2.4,0,0,0
2007-09-25 12:00:00,1.7,0.056,233.51,7.2,0,0,16
2007-09-26 02:00:00,0.2,0.05,237.34,0.8,0,0,0
2007-09-26 16:00:00,1.586,0.114,238.04,6.8,0,22,0
2007-09-27 06:00:00,0.316,0.086,240.58,1.4,0,0,0
2007-09-27 20:00:00,1.994,0.22,234.07,8.4,0,0,0
2007-09-28 10:00:00,3.982,0.218,234.97,17.0,0,28,17
2007-09-29 00:00:00,0.366,0.204,241.62,1.6,0,1,0
2007-09-29 14:00:00,2.324,0.126,239.88,10.2,0,27,0
2007-09-30 04:00:00,0.382,0.22,241.21,1.8,0,1,0
2007-09-30 18:00:00,1.126,0.292,240.19,5.2,0,0,9
2007-10-01 08:00:00,3.168,0.0,235.71,13.4,0,38,0
2007-10-01 22:00:00,1.918,0.102,239.24,8.0,0,1,18
2007-10-02 12:00:00,1.302,0.092,239.79,5.4,0,0,18
2007-10-03 02:00:00,0.376,0.204,242.72,1.8,0,1,0
2007-10-03 16:00:00,0.296,0.072,240.24,1.2,0,1,0
2007-10-04 06:00:00,0.31,0.072,240.45,1.2,0,0,0
2007-10-04 20:00:00,2.562,0.286,234.11,11.0,0,0,17
2007-10-05 10:00:00,1.572,0.284,235.58,6.8,0,2,17
2007-10-06 00:00:00,0.398,0.076,242.76,1.6,0,0,0
2007-10-06 14:00:00,1.586,0.24,237.82,6.6,1,1,18
2007-10-07 04:00:00,0.318,0.0,241.65,1.4,0,0,0
2007-10-07 18:00:00,0.252,0.05,238.28,1.0,0,0,0
2007-10-08 08:00:00,1.708,0.06,238.02,7.2,0,0,17
2007-10-08 22:00:00,2.136,0.134,238.13,9.0,0,2,18
2007-10-09 12:00:00,0.286,0.06,238.37,1.2,0,0,0
2007-10-10 02:00:00,0.316,0.098,242.68,1.4,0,0,0
2007-10-10 16:00:00,0.306,0.064,237.69,1.4,0,0,0
2007-10-11 06:00:00,0.318,0.084,239.03,1.4,0,0,0
2007-10-11 20:00:00,3.882,0.37,233.01,16.6,0,0,17
2007-10-12 10:00:00,1.324,0.0,238.14,5.6,0,0,17
2007-10-13 00:00:00,0.218,0.0,240.89,1.0,0,0,0
2007-10-13 14:00:00,0.394,0.106,242.95,1.6,1,1,0
2007-10-14 04:00:00,1.432,0.15,238.06,6.0,0,0,18
2007-10-14 18:00:00,1.504,0.0,238.07,6.4,0,2,18
2007-10-15 08:00:00,1.658,0.0,239.12,7.0,0,0,18
2007-10-15 22:00:00,0.594,0.23,240.46,2.6,0,2,0
2007-10-16 12:00:00,0.412,0.092,239.94,1.8,0,1,0
2007-10-17 02:00:00,0.328,0.102,243.35,1.4,0,2,0
2007-10-17 16:00:00,0.442,0.2,241.58,2.0,0,1,0
2007-10-18 06:00:00,0.248,0.0,241.16,1.0,0,0,0
2007-10-18 20:00:00,2.41,0.3,234.95,10.2,0,0,0
2007-10-19 10:00:00,1.728,0.102,237.41,7.2,0,1,18
2007-10-20 00:00:00,1.636,0.0,242.67,6.6,0,0,18
2007-10-20 14:00:00,1.934,0.184,245.0,8.4,3,0,0
2007-10-21 04:00:00,0.228,0.0,242.93,1.0,0,0,0
2007-10-21 18:00:00,0.744,0.318,242.82,3.4,0,0,0
2007-10-22 08:00:00,2.122,0.0,238.91,8.8,0,0,17
2007-10-22 22:00:00,0.736,0.102,238.78,3.0,0,0,0
2007-10-23 12:00:00,1.358,0.056,240.46,5.6,0,0,17
2007-10-24 02:00:00,0.342,0.116,242.86,1.4,0,0,0
2007-10-24 16:00:00,0.262,0.0,243.47,1.2,0,0,0
2007-10-25 06:00:00,0.218,0.0,244.82,0.8,0,0,0
2007-10-25 20:00:00,2.502,0.27,235.01,10.6,0,0,0
2007-10-26 10:00:00,1.46,0.06,236.67,6.2,0,0,17
2007-10-27 00:00:00,0.474,0.066,242.48,2.2,0,0,0
2007-10-27 14:00:00,3.888,0.058,239.5,16.2,38,0,18
2007-10-28 04:00:00,0.378,0.214,241.61,1.8,0,0,0
2007-10-28 18:00:00,0.298,0.094,236.74,1.2,0,0,0
2007-10-29 08:00:00,0.268,0.064,241.15,1.2,0,0,0
2007-10-29 22:00:00,0.208,0.0,240.19,0.8,0,0,0
2007-10-30 12:00:00,0.312,0.1,239.85,1.4,0,0,0
2007-10-31 02:00:00,0.21,0.0,244.03,0.8,0,0,0
2007-10-31 16:00:00,1.282,0.0,240.86,5.2,0,1,18
2007-11-01 06:00:00,0.204,0.0,240.68,0.8,0,0,0
2007-11-01 20:00:00,0.304,0.094,236.91,1.2,0,0,0
2007-11-02 10:00:00,0.272,0.048,237.47,1.4,0,0,0
2007-11-03 00:00:00,0.204,0.0,241.14,0.8,0,0,0
2007-11-03 14:00:00,0.316,0.114,242.05,1.4,0,0,0
2007-11-04 04:00:00,0.278,0.076,240.19,1.2,0,0,0
2007-11-04 18:00:00,3.986,0.0,235.23,17.4,0,14,17
2007-11-05 08:00:00,2.568,0.122,240.21,10.6,0,0,0
2007-11-05 22:00:00,1.388,0.196,237.17,6.0,0,0,0
2007-11-06 12:00:00,5.844,0.198,233.81,25.0,0,73,16
2007-11-07 02:00:00,0.252,0.0,243.11,1.2,0,0,0
2007-11-07 16:00:00,0.32,0.12,243.62,1.4,0,0,0
2007-11-08 06:00:00,0.238,0.0,244.9,1.0,0,0,0
2007-11-08 20:00:00,2.378,0.36,237.09,10.0,4,0,0
2007-11-09 10:00:00,1.324,0.062,237.09,5.6,0,0,18
2007-11-10 00:00:00,0.228,0.0,244.96,1.0,0,0,0
2007-11-10 14:00:00,1.334,0.0,241.96,5.4,0,0,18
2007-11-11 04:00:00,0.356,0.0,243.7,1.4,0,0,0
2007-11-11 18:00:00,1.098,0.05,241.16,4.6,0,0,0
2007-11-12 08:00:00,2.958,0.196,239.17,12.4,0,0,17
2007-11-12 22:00:00,1.166,0.088,239.39,4.8,0,1,0
2007-11-13 12:00:00,0.294,0.0,241.19,1.2,0,0,0
2007-11-14 02:00:00,0.322,0.1,244.56,1.4,0,2,0
2007-11-14 16:00:00,1.306,0.0,240.9,5.4,0,0,18
2007-11-15 06:00:00,0.228,0.046,242.65,1.0,0,0,0
2007-11-15 20:00:00,3.472,0.476,233.11,15.0,0,0,17
2007-11-16 10:00:00,1.326,0.046,239.43,5.4,0,0,18
2007-11-17 00:00:00,1.316,0.048,243.47,5.4,0,0,18
2007-11-17 14:00:00,1.446,0.076,242.66,5.8,0,0,18
2007-11-18 04:00:00,0.352,0.11,242.17,1.4,0,0,0
2007-11-18 18:00:00,1.518,0.088,236.15,6.4,0,0,0
2007-11-19 08:00:00,2.212,0.178,239.57,9.2,0,1,17
2007-11-19 22:00:00,1.428,0.0,240.48,6.0,0,0,0
2007-11-20 12:00:00,1.408,0.0,238.16,6.0,0,1,17
2007-11-21 02:00:00,0.328,0.072,245.9,1.4,0,0,0
2007-11-21 16:00:00,0.416,0.282,242.67,2.0,0,2,0
2007-11-22 06:00:00,0.342,0.102,244.2,1.4,0,0,0
2007-11-22 20:00:00,3.716,0.324,234.34,16.0,7,0,17
2007-11-23 10:00:00,1.466,0.204,239.13,6.2,0,1,17
2007-11-24 00:00:00,3.53,0.088,239.58,14.6,38,0,0
2007-11-24 14:00:00,1.482,0.094,244.2,6.0,1,0,19
2007-11-25 04:00:00,0.304,0.088,246.05,1.2,0,0,0
2007-11-25 18:00:00,0.41,0.23,242.48,1.8,0,1,0
2007-11-26 08:00:00,2.158,0.05,237.58,9.0,0,0,18
2007-11-26 22:00:00,3.642,0.056,238.53,15.2,37,0,0
2007-11-27 12:00:00,5.736,0.146,234.46,24.4,36,36,17
2007-11-28 02:00:00,0.3,0.0,244.08,1.2,0,0,0
2007-11-28 16:00:00,0.3,0.0,247.14,1.2,0,0,0
2007-11-29 06:00:00,1.322,0.046,243.54,5.4,0,0,18
2007-11-29 20:00:00,1.5,0.054,242.13,6.2,0,0,0
2007-11-30 10:00:00,1.886,0.062,241.64,7.8,0,1,18
2007-12-01 00:00:00,0.318,0.102,244.3,1.4,0,0,0
2007-12-01 14:00:00,2.058,0.252,240.49,8.6,0,0,18
2007-12-02 04:00:00,1.23,0.494,244.66,5.4,0,0,0
2007-12-02 18:00:00,1.682,0.0,238.3,7.0,0,0,0
2007-12-03 08:00:00,2.76,0.126,239.26,11.4,0,0,18
2007-12-03 22:00:00,1.854,0.052,237.14,7.8,0,0,0
2007-12-04 12:00:00,3.022,0.398,239.64,12.8,1,1,18
2007-12-05 02:00:00,0.406,0.0,246.46,1.8,0,0,0
2007-12-05 16:00:00,0.324,0.0,245.47,1.4,0,0,0
2007-12-06 06:00:00,1.496,0.0,242.08,6.2,0,0,18
2007-12-06 20:00:00,5.946,0.41,233.56,25.4,37,1,17
2007-12-07 10:00:00,1.27,0.0,238.22,5.2,0,0,18
2007-12-08 00:00:00,0.708,0.14,242.14,3.0,0,0,0
2007-12-08 14:00:00,0.3,0.0,243.91,1.2,0,0,0
2007-12-09 04:00:00,0.302,0.096,242.3,1.2,0,0,0
2007-12-09 18:00:00,4.002,0.29,236.18,17.0,0,0,18
2007-12-10 08:00:00,3.356,0.12,238.91,14.0,0,0,18
2007-12-10 22:00:00,2.944,0.0,237.53,12.4,37,0,0
2007-12-11 12:00:00,1.518,0.048,240.3,6.4,0,0,18
2007-12-12 02:00:00,0.218,0.0,245.17,0.8,0,0,0
2007-12-12 16:00:00,1.414,0.076,245.96,5.6,0,0,19
2007-12-13 06:00:00,1.498,0.232,242.54,6.2,0,2,18
2007-12-13 20:00:00,3.14,0.086,239.34,13.2,0,0,18
2007-12-14 10:00:00,1.456,0.204,239.79,6.0,0,0,17
2007-12-15 00:00:00,0.474,0.29,244.88,2.2,0,2,0
2007-12-15 14:00:00,1.982,0.232,243.17,8.2,0,0,19
2007-12-16 04:00:00,2.18,0.056,245.11,8.8,0,0,0
2007-12-16 18:00:00,2.792,0.0,238.63,11.6,0,0,17
2007-12-17 08:00:00,6.224,0.046,235.45,26.4,0,0,17
2007-12-17 22:00:00,1.24,0.0,241.86,5.0,0,0,0
2007-12-18 12:00:00,2.204,0.05,239.69,9.2,0,1,18
2007-12-19 02:00:00,0.298,0.088,244.19,1.2,0,2,0
2007-12-19 16:00:00,0.22,0.0,248.16,0.8,0,0,0
2007-12-20 06:00:00,0.304,0.082,249.29,1.2,0,0,0
2007-12-20 20:00:00,2.892,0.184,236.07,12.2,0,1,17
2007-12-21 10:00:00,3.566,0.0,236.22,15.0,38,0,17
2007-12-22 00:00:00,0.326,0.13,248.58,1.4,0,0,0
2007-12-22 14:00:00,1.448,0.0,244.52,5.8,1,0,18
2007-12-23 04:00:00,0.736,0.086,247.22,3.0,0,1,0
2007-12-23 18:00:00,2.996,0.144,235.19,12.6,0,2,0
2007-12-24 08:00:00,0.732,0.272,245.18,3.2,0,0,0
2007-12-24 22:00:00,1.514,0.0,238.82,6.2,0,0,17
2007-12-25 12:00:00,4.992,0.114,238.7,21.4,38,29,0
2007-12-26 02:00:00,0.24,0.0,248.73,1.0,0,0,0
2007-12-26 16:00:00,4.114,0.0,241.71,17.4,32,0,18
2007-12-27 06:00:00,0.258,0.0,248.41,1.0,0,0,0
2007-12-27 20:00:00,5.782,0.264,232.72,24.8,36,2,16
2007-12-28 10:00:00,1.866,0.146,239.2,7.8,0,0,17
2007-12-29 00:00:00,3.636,0.23,242.76,15.0,0,2,19
2007-12-29 14:00:00,1.452,0.124,243.32,6.0,0,0,18
2007-12-30 04:00:00,0.308,0.09,247.3,1.2,0,0,0
2007-12-30 18:00:00,3.666,0.064,234.16,15.6,0,0,17
2007-12-31 08:00:00,0.23,0.0,243.72,1.0,0,0,0
2007-12-31 22:00:00,1.518,0.0,238.08,6.2,0,0,17
2008-01-01 12:00:00,2.306,0.0,242.16,9.4,2,2,18
2008-01-02 02:00:00,0.286,0.0,243.52,1.2,0,0,0
2008-01-02 16:00:00,0.388,0.092,245.71,1.6,0,0,0
2008-01-03 06:00:00,0.42,0.142,246.4,1.8,0,1,0
2008-01-03 20:00:00,2.138,0.0,237.01,9.0,0,0,17
2008-01-04 10:00:00,1.948,0.258,239.11,8.2,0,4,17
2008-01-05 00:00:00,0.312,0.0,244.37,1.2,0,0,0
2008-01-05 14:00:00,1.722,0.092,240.62,7.2,1,0,18
2008-01-06 04:00:00,0.23,0.0,243.82,1.0,0,0,0
2008-01-06 18:00:00,2.028,0.074,235.38,8.6,0,17,0
2008-01-07 08:00:00,4.594,0.088,236.64,20.0,0,0,17
2008-01-07 22:00:00,1.7,0.2,238.22,7.2,0,1,0
2008-01-08 12:00:00,3.486,0.164,238.98,14.6,39,1,0
2008-01-09 02:00:00,0.336,0.104,244.13,1.4,0,0,0
2008-01-09 16:00:00,0.308,0.098,244.47,1.2,0,1,0
2008-01-10 06:00:00,0.406,0.0,243.67,1.8,0,0,0
2008-01-10 20:00:00,1.682,0.058,236.55,7.0,0,0,0
2008-01-11 10:00:00,1.582,0.088,238.95,6.6,0,0,18
2008-01-12 00:00:00,1.22,0.082,244.73,5.0,1,0,0
2008-01-12 14:00:00,0.562,0.212,240.69,2.6,0,2,0
2008-01-13 04:00:00,2.44,0.072,241.99,10.0,0,1,18
2008-01-13 18:00:00,2.588,0.066,236.1,11.0,0,0,0
2008-01-14 08:00:00,1.612,0.056,237.62,6.8,0,0,17
2008-01-14 22:00:00,3.5,0.132,234.92,14.8,43,0,0
2008-01-15 12:00:00,3.136,0.4,238.13,13.4,0,2,17
2008-01-16 02:00:00,0.492,0.104,245.07,2.2,0,0,0
2008-01-16 16:00:00,0.682,0.0,244.32,3.0,1,0,0
2008-01-17 06:00:00,1.47,0.0,243.07,6.0,0,0,18
2008-01-17 20:00:00,2.012,0.074,239.05,8.4,0,0,18
2008-01-18 10:00:00,1.356,0.052,236.78,5.8,0,0,17
2008-01-19 00:00:00,0.232,0.0,245.91,1.0,0,0,0
2008-01-19 14:00:00,1.446,0.08,242.63,5.8,1,0,18
2008-01-20 04:00:00,0.314,0.106,245.31,1.4,0,1,0
2008-01-20 18:00:00,1.834,0.046,235.11,7.8,0,0,0
2008-01-21 08:00:00,1.716,0.0,241.52,7.0,0,0,18
2008-01-21 22:00:00,2.654,0.218,236.92,11.2,0,0,0
2008-01-22 12:00:00,3.79,0.064,238.63,15.8,0,35,18
2008-01-23 02:00:00,0.448,0.074,242.13,2.2,0,0,0
2008-01-23 16:00:00,2.14,0.108,243.11,9.6,9,0,18
2008-01-24 06:00:00,1.308,0.052,241.91,5.4,0,0,17
2008-01-24 20:00:00,1.586,0.076,237.09,6.8,0,0,0
2008-01-25 10:00:00,1.426,0.052,237.33,6.0,0,0,17
2008-01-26 00:00:00,0.482,0.0,245.81,2.2,0,0,0
2008-01-26 14:00:00,1.906,0.064,239.93,8.0,0,0,18
2008-01-27 04:00:00,0.432,0.062,243.38,1.8,0,0,0
2008-01-27 18:00:00,1.482,0.132,237.11,6.4,0,2,0
2008-01-28 08:00:00,1.876,0.062,239.18,7.8,0,0,17
2008-01-28 22:00:00,1.554,0.268,241.83,6.6,2,0,0
2008-01-29 12:00:00,2.07,0.066,240.08,8.6,0,0,18
2008-01-30 02:00:00,1.196,0.092,245.18,5.0,0,0,0
2008-01-30 16:00:00,0.388,0.0,242.84,1.8,0,0,0
2008-01-31 06:00:00,0.336,0.0,244.4,1.6,0,0,0
2008-01-31 20:00:00,1.572,0.07,244.53,6.4,0,1,0
2008-02-01 10:00:00,0.414,0.086,237.73,1.8,0,0,0
2008-02-02 00:00:00,3.846,0.176,239.07,16.0,38,0,17
2008-02-02 14:00:00,1.648,0.216,239.76,7.0,0,1,18
2008-02-03 04:00:00,0.298,0.07,242.9,1.2,0,0,0
2008-02-03 18:00:00,1.354,0.08,234.42,5.8,0,0,0
2008-02-04 08:00:00,1.718,0.098,238.08,7.2,1,0,17
2008-02-04 22:00:00,1.412,0.232,239.2,6.0,0,0,0
2008-02-05 12:00:00,3.028,0.168,240.16,12.6,0,39,0
2008-02-06 02:00:00,0.328,0.084,245.02,1.4,0,1,0
2008-02-06 16:00:00,0.45,0.264,246.86,2.0,0,2,0
2008-02-07 06:00:00,0.234,0.0,244.52,1.0,0,0,0
2008-02-07 20:00:00,2.722,0.224,240.05,11.4,0,1,0
2008-02-08 10:00:00,2.05,0.088,236.39,8.6,0,0,17
2008-02-09 00:00:00,2.972,0.08,241.83,12.2,0,0,18
2008-02-09 14:00:00,1.348,0.0,242.92,5.4,0,0,18
2008-02-10 04:00:00,0.226,0.046,245.27,1.0,0,0,0
2008-02-10 18:00:00,2.824,0.0,237.25,11.8,0,0,18
2008-02-11 08:00:00,2.51,0.216,239.88,10.4,2,1,17
2008-02-11 22:00:00,1.97,0.052,237.22,8.4,0,0,0
2008-02-12 12:00:00,1.966,0.106,233.67,8.4,0,0,17
2008-02-13 02:00:00,0.234,0.0,245.14,1.0,0,0,0
2008-02-13 16:00:00,0.23,0.0,243.2,1.0,0,0,0
2008-02-14 06:00:00,1.332,0.0,241.6,5.4,0,0,18
2008-02-14 20:00:00,2.932,0.182,237.33,12.4,0,1,18
2008-02-15 10:00:00,1.442,0.072,239.53,6.0,0,0,18
2008-02-16 00:00:00,0.618,0.0,246.06,2.4,0,0,0
2008-02-16 14:00:00,3.416,0.114,241.3,14.6,0,28,18
2008-02-17 04:00:00,0.702,0.072,246.64,2.8,0,0,0
2008-02-17 18:00:00,1.088,0.054,236.34,4.6,0,0,0
2008-02-18 08:00:00,1.686,0.0,241.27,7.0,0,0,18
2008-02-18 22:00:00,1.4,0.054,236.33,6.0,0,0,0
2008-02-19 12:00:00,3.81,0.244,238.08,16.0,0,36,17
2008-02-20 02:00:00,0.236,0.0,246.53,1.0,0,0,0
2008-02-20 16:00:00,0.342,0.1,245.47,1.4,0,0,0
2008-02-21 06:00:00,0.236,0.0,245.05,1.0,0,0,0
2008-02-21 20:00:00,4.07,0.2,233.91,17.6,0,0,17
2008-02-22 10:00:00,1.446,0.052,239.81,6.0,0,0,18
2008-02-23 00:00:00,0.318,0.09,241.3,1.4,0,0,0
2008-02-23 14:00:00,3.378,0.272,241.08,14.2,0,35,18
2008-02-24 04:00:00,1.384,0.06,242.43,5.6,0,0,18
2008-02-24 18:00:00,0.386,0.194,236.18,1.8,0,0,0
2008-02-25 08:00:00,0.282,0.07,237.2,1.2,0,0,0
2008-02-25 22:00:00,0.208,0.0,237.05,0.8,0,0,0
2008-02-26 12:00:00,0.21,0.0,238.47,0.8,0,0,0
2008-02-27 02:00:00,0.212,0.0,239.9,0.8,0,0,0
2008-02-27 16:00:00,0.218,0.0,244.98,0.8,0,0,0
2008-02-28 06:00:00,0.296,0.102,243.11,1.2,0,1,0
2008-02-28 20:00:00,1.348,0.088,237.29,5.6,0,0,17
2008-02-29 10:00:00,3.044,0.26,233.08,13.0,0,38,0
2008-03-01 00:00:00,0.586,0.076,241.32,2.4,0,0,0
2008-03-01 14:00:00,0.584,0.052,243.37,2.4,0,0,0
2008-03-02 04:00:00,0.314,0.106,242.17,1.4,0,0,0
2008-03-02 18:00:00,0.282,0.0,237.41,1.4,0,0,0
2008-03-03 08:00:00,0.494,0.0,237.74,2.0,0,0,0
2008-03-03 22:00:00,0.492,0.0,237.25,2.0,0,0,0
2008-03-04 12:00:00,0.396,0.0,241.61,1.8,0,0,0
2008-03-05 02:00:00,0.332,0.11,243.11,1.4,0,0,0
2008-03-05 16:00:00,0.41,0.234,242.43,2.0,0,1,0
2008-03-06 06:00:00,1.302,0.0,242.9,5.2,0,0,0
2008-03-06 20:00:00,1.302,0.054,236.99,5.4,0,0,0
2008-03-07 10:00:00,0.324,0.102,239.82,1.4,0,0,0
2008-03-08 00:00:00,0.688,0.0,243.88,2.8,1,0,0
2008-03-08 14:00:00,2.448,0.24,243.13,10.0,0,1,18
2008-03-09 04:00:00,0.292,0.0,239.93,1.4,0,0,0
2008-03-09 18:00:00,0.716,0.054,236.08,3.0,0,2,0
2008-03-10 08:00:00,3.694,0.0,239.58,15.4,38,0,18
2008-03-10 22:00:00,1.252,0.0,240.25,5.2,1,0,0
2008-03-11 12:00:00,1.864,0.196,236.39,8.0,0,1,17
2008-03-12 02:00:00,1.292,0.0,240.99,5.2,0,0,17
2008-03-12 16:00:00,0.316,0.076,244.6,1.4,0,0,0
2008-03-13 06:00:00,0.232,0.0,245.29,1.0,0,0,0
2008-03-13 20:00:00,2.614,0.204,234.55,11.2,0,2,17
2008-03-14 10:00:00,1.626,0.142,235.87,6.8,0,1,17
2008-03-15 00:00:00,0.316,0.0,242.9,1.4,0,0,0
2008-03-15 14:00:00,2.152,0.194,242.47,8.8,0,1,18
2008-03-16 04:00:00,0.326,0.108,243.25,1.4,0,0,0
2008-03-16 18:00:00,0.404,0.068,243.01,1.8,0,0,0
2008-03-17 08:00:00,1.294,0.0,239.92,5.4,0,0,17
2008-03-17 22:00:00,0.512,0.13,241.4,2.2,0,0,0
2008-03-18 12:00:00,1.48,0.202,241.98,6.0,0,0,18
2008-03-19 02:00:00,0.366,0.132,246.86,1.6,0,0,0
2008-03-19 16:00:00,0.284,0.102,242.62,1.2,0,2,0
2008-03-20 06:00:00,0.232,0.0,243.43,1.0,0,0,0
2008-03-20 20:00:00,3.268,0.074,235.43,13.8,0,0,17
2008-03-21 10:00:00,1.334,0.072,238.55,5.6,0,2,17
2008-03-22 00:00:00,0.47,0.332,243.41,2.2,0,1,0
2008-03-22 14:00:00,1.244,0.748,244.57,6.6,0,0,0
2008-03-23 04:00:00,0.35,0.104,246.17,1.6,0,0,0
2008-03-23 18:00:00,1.468,0.068,244.25,6.0,0,0,18
